repositoryId,name,size,color
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,C#,4869106,#178600
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,Batchfile,3658294,#C1F12E
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,PowerShell,1943663,#012456
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,C++,1789167,#f34b7d
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,C,1579801,#555555
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,Roff,1354369,#ecdebe
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,Python,1004871,#3572A5
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,JavaScript,217401,#f1e05a
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,HTML,142897,#e34c26
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,Others,718841,#000000
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,Batchfile,2347308,#C1F12E
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,C++,1718224,#f34b7d
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,C,266896,#555555
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,C#,103582,#178600
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,PowerShell,99465,#012456
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,HLSL,52592,#aace60
MDEwOlJlcG9zaXRvcnkxODQ0NTYyNTE=,Others,395199,#000000
MDEwOlJlcG9zaXRvcnkzMTE1MjU3OTg=,JavaScript,21483,#f1e05a
MDEwOlJlcG9zaXRvcnkzMTE1MjU3OTg=,HTML,21263,#e34c26
MDEwOlJlcG9zaXRvcnkzMTE1MjU3OTg=,CSS,20246,#563d7c
MDEwOlJlcG9zaXRvcnkzMTE1MjU3OTg=,Vue,15607,#41b883
MDEwOlJlcG9zaXRvcnkzMTE1MjU3OTg=,Others,24612,#000000
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,JavaScript,1577967,#f1e05a
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,Shell,926937,#89e051
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,TypeScript,869005,#2b7489
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,HTML,845674,#e34c26
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,CSS,723653,#563d7c
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,Batchfile,648118,#C1F12E
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,Objective-C,614944,#438eff
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,Makefile,577553,#427819
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,CMake,528203,#DA3434
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,C++,458902,#f34b7d
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,C,345169,#555555
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,Python,301421,#3572A5
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,Java,215016,#b07219
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,C#,67274,#178600
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,PowerShell,54249,#012456
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,Others,45184,#000000
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,JavaScript,836707,#f1e05a
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,HTML,726717,#e34c26
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,CSS,611522,#563d7c
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,Shell,527081,#89e051
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,TypeScript,385794,#2b7489
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,Handlebars,134141,#f7931e
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,Sass,95288,#a53b70
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,SCSS,65237,#c6538c
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,Others,135821,#000000
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,PowerShell,1337926,#012456
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,C#,880832,#178600
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,C++,360507,#f34b7d
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,C,18091,#555555
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,Shell,4754,#89e051
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,Others,64622,#000000
MDEwOlJlcG9zaXRvcnkxOTYyODQ3MTE=,Python,16984,#3572A5
MDEwOlJlcG9zaXRvcnkxOTYyODQ3MTE=,Others,4455,#000000
MDEwOlJlcG9zaXRvcnk2MzE4ODY1MA==,Others,0,#000000
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,Jupyter Notebook,3346614,#DA5B0B
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,Python,1683790,#3572A5
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,CSS,511312,#563d7c
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,HTML,417558,#e34c26
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,JavaScript,356849,#f1e05a
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,Vue,269713,#41b883
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,Others,4142718,#000000
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Makefile,4574025,#427819
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,C++,2383377,#f34b7d
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Batchfile,2038368,#C1F12E
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,C,1691944,#555555
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Cuda,1686788,#3A4E3A
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Shell,1422522,#89e051
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,HTML,1144156,#e34c26
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Python,942823,#3572A5
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,C#,854988,#178600
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,PowerShell,705857,#012456
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Jupyter Notebook,547275,#DA5B0B
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Perl,355465,#0298c3
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,MATLAB,303848,#e16737
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Awk,177055,#c30e9b
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Java,121405,#b07219
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,CMake,93267,#DA3434
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Dockerfile,91457,#384d54
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,SWIG,61705,
MDEwOlJlcG9zaXRvcnk0NjkxODExNg==,Others,590912,#000000
MDEwOlJlcG9zaXRvcnkxMzg2MzQyOTg=,Assembly,429913,#6E4C13
MDEwOlJlcG9zaXRvcnkxMzg2MzQyOTg=,Others,257208,#000000
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,C++,1545542,#f34b7d
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,C,799816,#555555
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,CMake,747178,#DA3434
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,Makefile,604210,#427819
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,M4,573606,
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,Shell,496754,#89e051
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,PowerShell,405899,#012456
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,C#,216113,#178600
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,Dockerfile,182276,#384d54
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,HTML,157132,#e34c26
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,CSS,89598,#563d7c
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,JavaScript,80210,#f1e05a
MDEwOlJlcG9zaXRvcnkxOTcyNzUxMzA=,Others,552126,#000000
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,JavaScript,1868023,#f1e05a
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,C#,1738473,#178600
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,PowerShell,1637986,#012456
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,C++,828830,#f34b7d
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,C,712661,#555555
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,Batchfile,687165,#C1F12E
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,TypeScript,552088,#2b7489
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,HTML,394714,#e34c26
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,Shell,323824,#89e051
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,Mustache,271379,#724b3b
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,Starlark,133985,#76d275
MDEwOlJlcG9zaXRvcnk0ODAwOTIxNA==,Others,171723,#000000
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,CMake,308093,#DA3434
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,PowerShell,116029,#012456
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,Python,113469,#3572A5
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,Batchfile,92076,#C1F12E
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,Shell,67589,#89e051
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,Qt Script,10351,#00b841
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,Nix,10201,#7e7eff
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,Ruby,4124,#701516
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,Others,2447,#000000
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,CMake,610658,#DA3434
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,C++,529537,#f34b7d
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,Python,288720,#3572A5
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,R,242345,#198CE7
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,C,211108,#555555
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,Shell,189222,#89e051
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,PowerShell,135618,#012456
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,SWIG,82160,
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,M4,43785,
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,Cuda,39111,#3A4E3A
MDEwOlJlcG9zaXRvcnk2NDk5MTg4Nw==,Others,604195,#000000
MDEwOlJlcG9zaXRvcnkyNTY1OTcyMw==,HTML,58201,#e34c26
MDEwOlJlcG9zaXRvcnkyNTY1OTcyMw==,C#,21550,#178600
MDEwOlJlcG9zaXRvcnkyNTY1OTcyMw==,PowerShell,15617,#012456
MDEwOlJlcG9zaXRvcnkyNTY1OTcyMw==,Others,33575,#000000
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,C++,1557985,#f34b7d
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,Batchfile,1144801,#C1F12E
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,C#,797574,#178600
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,C,787709,#555555
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,Shell,464951,#89e051
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,Python,464252,#3572A5
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,ShaderLab,146708,#222c37
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,CMake,96508,#DA3434
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,Makefile,87954,#427819
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,PowerShell,84169,#012456
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,Dockerfile,22960,#384d54
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,Others,732753,#000000
MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,JavaScript,8709298,#f1e05a
MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,HTML,5264951,#e34c26
MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,TypeScript,1401333,#2b7489
MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,CSS,1339584,#563d7c
MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,SCSS,1018834,#c6538c
MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,Handlebars,511798,#f7931e
MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,Shell,105057,#89e051
MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,EJS,96664,#a91e50
MDEwOlJlcG9zaXRvcnk2MDUzNzE0NA==,Others,990344,#000000
MDEwOlJlcG9zaXRvcnk1NTYyNjkzNQ==,Shell,1907,#89e051
MDEwOlJlcG9zaXRvcnk1NTYyNjkzNQ==,Batchfile,60,#C1F12E
MDEwOlJlcG9zaXRvcnk1NTYyNjkzNQ==,Others,554,#000000
MDEwOlJlcG9zaXRvcnkxNDk0MzA5MTc=,Jupyter Notebook,490944,#DA5B0B
MDEwOlJlcG9zaXRvcnkxNDk0MzA5MTc=,Python,289048,#3572A5
MDEwOlJlcG9zaXRvcnkxNDk0MzA5MTc=,Dockerfile,214264,#384d54
MDEwOlJlcG9zaXRvcnkxNDk0MzA5MTc=,C++,123919,#f34b7d
MDEwOlJlcG9zaXRvcnkxNDk0MzA5MTc=,Scala,83302,#c22d40
MDEwOlJlcG9zaXRvcnkxNDk0MzA5MTc=,Others,52059,#000000
MDEwOlJlcG9zaXRvcnk5MDc4NjI0Ng==,HTML,3993,#e34c26
MDEwOlJlcG9zaXRvcnk5MDc4NjI0Ng==,CSS,321,#563d7c
MDEwOlJlcG9zaXRvcnk5MDc4NjI0Ng==,TypeScript,90,#2b7489
MDEwOlJlcG9zaXRvcnk5MDc4NjI0Ng==,Others,2534,#000000
MDEwOlJlcG9zaXRvcnkxNzIzNTk0NDA=,CSS,78038,#563d7c
MDEwOlJlcG9zaXRvcnkxNzIzNTk0NDA=,HTML,28025,#e34c26
MDEwOlJlcG9zaXRvcnkxNzIzNTk0NDA=,JavaScript,25740,#f1e05a
MDEwOlJlcG9zaXRvcnkxNzIzNTk0NDA=,TypeScript,25384,#2b7489
MDEwOlJlcG9zaXRvcnkxNzIzNTk0NDA=,Others,16791,#000000
MDEwOlJlcG9zaXRvcnkxMzU2NzM0NTE=,TypeScript,1717632,#2b7489
MDEwOlJlcG9zaXRvcnkxMzU2NzM0NTE=,Python,580747,#3572A5
MDEwOlJlcG9zaXRvcnkxMzU2NzM0NTE=,JavaScript,465810,#f1e05a
MDEwOlJlcG9zaXRvcnkxMzU2NzM0NTE=,HTML,264897,#e34c26
MDEwOlJlcG9zaXRvcnkxMzU2NzM0NTE=,CSS,210029,#563d7c
MDEwOlJlcG9zaXRvcnkxMzU2NzM0NTE=,Shell,137590,#89e051
MDEwOlJlcG9zaXRvcnkxMzU2NzM0NTE=,Dockerfile,130831,#384d54
MDEwOlJlcG9zaXRvcnkxMzU2NzM0NTE=,SCSS,5320,#c6538c
MDEwOlJlcG9zaXRvcnkxMzU2NzM0NTE=,Others,740421,#000000
MDEwOlJlcG9zaXRvcnk5MDc4NjE5MA==,JavaScript,43027,#f1e05a
MDEwOlJlcG9zaXRvcnk5MDc4NjE5MA==,TypeScript,41399,#2b7489
MDEwOlJlcG9zaXRvcnk5MDc4NjE5MA==,Shell,24947,#89e051
MDEwOlJlcG9zaXRvcnk5MDc4NjE5MA==,SCSS,20487,#c6538c
MDEwOlJlcG9zaXRvcnk5MDc4NjE5MA==,Pug,4602,#a86454
MDEwOlJlcG9zaXRvcnk5MDc4NjE5MA==,Others,15335,#000000
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,C#,5803198,#178600
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,Python,4979775,#3572A5
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,Shell,4963120,#89e051
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,Jupyter Notebook,1027606,#DA5B0B
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,Batchfile,1026790,#C1F12E
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,HTML,257738,#e34c26
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,Pascal,233642,#E3F171
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,Java,132670,#b07219
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,Others,10472229,#000000
MDEwOlJlcG9zaXRvcnkyNzQ1OTQyMDA=,Python,60373,#3572A5
MDEwOlJlcG9zaXRvcnkyNzQ1OTQyMDA=,Dockerfile,43180,#384d54
MDEwOlJlcG9zaXRvcnkyNzQ1OTQyMDA=,Shell,15108,#89e051
MDEwOlJlcG9zaXRvcnkyNzQ1OTQyMDA=,Others,212328,#000000
MDEwOlJlcG9zaXRvcnk5NzY0NjM4NQ==,CMake,229917,#DA3434
MDEwOlJlcG9zaXRvcnk5NzY0NjM4NQ==,TypeScript,164719,#2b7489
MDEwOlJlcG9zaXRvcnk5NzY0NjM4NQ==,C++,134567,#f34b7d
MDEwOlJlcG9zaXRvcnk5NzY0NjM4NQ==,C,72887,#555555
MDEwOlJlcG9zaXRvcnk5NzY0NjM4NQ==,JavaScript,49820,#f1e05a
MDEwOlJlcG9zaXRvcnk5NzY0NjM4NQ==,Batchfile,19075,#C1F12E
MDEwOlJlcG9zaXRvcnk5NzY0NjM4NQ==,Others,101731,#000000
MDEwOlJlcG9zaXRvcnk1Mzk5MjY0Ng==,Others,0,#000000
MDEwOlJlcG9zaXRvcnk4NTg2Njc1Mw==,JavaScript,379057,#f1e05a
MDEwOlJlcG9zaXRvcnk4NTg2Njc1Mw==,TypeScript,219930,#2b7489
MDEwOlJlcG9zaXRvcnk4NTg2Njc1Mw==,Others,411253,#000000
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,C++,2434422,#f34b7d
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,C,2286828,#555555
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,C#,1102210,#178600
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,CSS,929801,#563d7c
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,HTML,864634,#e34c26
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,JavaScript,704571,#f1e05a
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,Batchfile,681100,#C1F12E
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,HLSL,452630,#aace60
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,PowerShell,174885,#012456
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,Visual Basic .NET,135087,#945db7
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,ASP.NET,15910,#9400ff
MDEwOlJlcG9zaXRvcnkzMTc5MTM4MQ==,Others,67946,#000000
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,Jupyter Notebook,12023117,#DA5B0B
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,Python,7486516,#3572A5
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,Shell,5492717,#89e051
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,Dockerfile,5166349,#384d54
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,HTML,5070350,#e34c26
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,C++,4272610,#f34b7d
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,Cuda,1271507,#3A4E3A
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,C,1095989,#555555
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,JavaScript,981202,#f1e05a
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,CSS,312526,#563d7c
MDEwOlJlcG9zaXRvcnkxNzAxNjEzNzQ=,Others,794727,#000000
MDEwOlJlcG9zaXRvcnkzNjc0OTE1Mw==,Objective-C,481454,#438eff
MDEwOlJlcG9zaXRvcnkzNjc0OTE1Mw==,JavaScript,360357,#f1e05a
MDEwOlJlcG9zaXRvcnkzNjc0OTE1Mw==,Java,207427,#b07219
MDEwOlJlcG9zaXRvcnkzNjc0OTE1Mw==,C,196813,#555555
MDEwOlJlcG9zaXRvcnkzNjc0OTE1Mw==,Ruby,134391,#701516
MDEwOlJlcG9zaXRvcnkzNjc0OTE1Mw==,C#,97934,#178600
MDEwOlJlcG9zaXRvcnkzNjc0OTE1Mw==,TypeScript,97161,#2b7489
MDEwOlJlcG9zaXRvcnkzNjc0OTE1Mw==,C++,208,#f34b7d
MDEwOlJlcG9zaXRvcnkzNjc0OTE1Mw==,Others,94667,#000000
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,JavaScript,59403,#f1e05a
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,HTML,54639,#e34c26
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,Vue,51548,#41b883
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,Python,45473,#3572A5
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,C++,33895,#f34b7d
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,Jupyter Notebook,18296,#DA5B0B
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,C,5478,#555555
MDEwOlJlcG9zaXRvcnkzNDQxOTIzMzg=,Others,3919,#000000
MDEwOlJlcG9zaXRvcnkyMDkxMDQxOTY=,Python,137956,#3572A5
MDEwOlJlcG9zaXRvcnkyMDkxMDQxOTY=,Jupyter Notebook,83146,#DA5B0B
MDEwOlJlcG9zaXRvcnkyMDkxMDQxOTY=,Others,5013,#000000
MDEwOlJlcG9zaXRvcnk0MTkwNzY0OQ==,Others,0,#000000
MDEwOlJlcG9zaXRvcnkyMDQ1OTM4MjU=,CMake,9024993,#DA3434
MDEwOlJlcG9zaXRvcnkyMDQ1OTM4MjU=,C++,4863074,#f34b7d
MDEwOlJlcG9zaXRvcnkyMDQ1OTM4MjU=,Batchfile,3116535,#C1F12E
MDEwOlJlcG9zaXRvcnkyMDQ1OTM4MjU=,PowerShell,1976749,#012456
MDEwOlJlcG9zaXRvcnkyMDQ1OTM4MjU=,Perl,47336,#0298c3
MDEwOlJlcG9zaXRvcnkyMDQ1OTM4MjU=,Python,36363,#3572A5
MDEwOlJlcG9zaXRvcnkyMDQ1OTM4MjU=,Others,4901549,#000000
MDEwOlJlcG9zaXRvcnkxNzUxMjk3ODg=,TypeScript,4208578,#2b7489
MDEwOlJlcG9zaXRvcnkxNzUxMjk3ODg=,Python,1626442,#3572A5
MDEwOlJlcG9zaXRvcnkxNzUxMjk3ODg=,JavaScript,607988,#f1e05a
MDEwOlJlcG9zaXRvcnkxNzUxMjk3ODg=,Others,1372677,#000000
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,C#,737686,#178600
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,CSS,685880,#563d7c
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,ASP,145349,#6a40fd
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,HTML,132369,#e34c26
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,JavaScript,127720,#f1e05a
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,Shell,125765,#89e051
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,PowerShell,125233,#012456
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,Python,123350,#3572A5
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,Dockerfile,117960,#384d54
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,Batchfile,101541,#C1F12E
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,TypeScript,77799,#2b7489
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,CMake,46513,#DA3434
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,C++,30237,#f34b7d
MDEwOlJlcG9zaXRvcnkxNDIwNzY3NDc=,Others,34980,#000000
MDEwOlJlcG9zaXRvcnk1MzA5Mjc1Nw==,Roff,298697,#ecdebe
MDEwOlJlcG9zaXRvcnk1MzA5Mjc1Nw==,Python,213091,#3572A5
MDEwOlJlcG9zaXRvcnk1MzA5Mjc1Nw==,JavaScript,205882,#f1e05a
MDEwOlJlcG9zaXRvcnk1MzA5Mjc1Nw==,C#,189095,#178600
MDEwOlJlcG9zaXRvcnk1MzA5Mjc1Nw==,HTML,185881,#e34c26
MDEwOlJlcG9zaXRvcnk1MzA5Mjc1Nw==,ANTLR,166549,#9DC3FF
MDEwOlJlcG9zaXRvcnk1MzA5Mjc1Nw==,TypeScript,37338,#2b7489
MDEwOlJlcG9zaXRvcnk1MzA5Mjc1Nw==,Batchfile,27301,#C1F12E
MDEwOlJlcG9zaXRvcnk1MzA5Mjc1Nw==,Others,91521,#000000
MDEwOlJlcG9zaXRvcnk1MzY5ODQ0Ng==,Others,0,#000000
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,JavaScript,10969268,#f1e05a
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,TypeScript,8800036,#2b7489
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,Shell,7675912,#89e051
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,PowerShell,6854716,#012456
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,Inno Setup,3275909,#264b99
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,Batchfile,2397447,#C1F12E
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,CSS,1939226,#563d7c
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,Python,1505921,#3572A5
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,R,1277871,#198CE7
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,HTML,660578,#e34c26
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,Dockerfile,461664,#384d54
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,Jupyter Notebook,413729,#DA5B0B
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,TSQL,251623,#e38c00
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,Less,219789,#1d365d
MDEwOlJlcG9zaXRvcnkxMDkyMDA4NTE=,Cuda,174477,#3A4E3A
